denominazione_regione,data,mean,median,mode,lower_90,upper_90,lower_50,upper_50
Marche,2020-09-11,1.0938511605620898,1.092988988979378,1.095,1.0984987825845327,1.1043410058842253,1.0629552827051958,1.1043410058842253
Marche,2020-09-12,1.1048075256520788,1.1059333149472519,1.105,1.1119456917580777,1.1160173441631798,1.088510441571005,1.1225085596018443
Marche,2020-09-13,1.1193131435705868,1.1162845211594923,1.115,1.1105038584612574,1.115477095673098,1.0875770556683824,1.1277030139031448
Marche,2020-09-14,1.1347739129862195,1.1309034651638186,1.105,1.138937068273473,1.1439911761263373,1.1066112694212016,1.146152430100178
Marche,2020-09-15,1.155644906665361,1.1547941142438172,1.145,1.1452976309837304,1.1497928086125342,1.1276930144554207,1.1708742665674319
Marche,2020-09-16,1.174301835557105,1.1744491747347614,1.1749999999999998,1.1936026579619063,1.200104389849122,1.1587283209807255,1.2006035291277155
Marche,2020-09-17,1.1944426455620738,1.191725575669465,1.1949999999999998,1.1865525275057593,1.1921975137178358,1.1752802028468055,1.2205146413873353
Marche,2020-09-18,1.2168706028265306,1.2154248342199538,1.2049999999999998,1.203285746920753,1.2083777517266046,1.203285746920753,1.2521781263088432
Marche,2020-09-19,1.2403432909299665,1.2398944575846718,1.2449999999999999,1.2411449681960982,1.2469594413590317,1.2113898945584163,1.2520452911871778
Marche,2020-09-20,1.2611773716236563,1.2548638882115961,1.2349999999999999,1.2368137301698492,1.2404933613669584,1.2304832801946306,1.2733534211126754
Marche,2020-09-21,1.2891923006120987,1.2867703189093136,1.275,1.2750437230303608,1.2796723997559247,1.272431107105163,1.3097319538973595
Marche,2020-09-22,1.3120027999838282,1.3109210654253354,1.295,1.2908309149818646,1.2962952335592064,1.2912270702096456,1.3310399651608233
Marche,2020-09-23,1.3358531404991352,1.3386340874020966,1.335,1.3361999939113465,1.3395065632557113,1.3291100995632164,1.374659912851658
Marche,2020-09-24,1.3589889440141443,1.3576782742637703,1.355,1.366301523772164,1.3720612053762933,1.3289246679501727,1.372338413853271
Marche,2020-09-25,1.3789552391334299,1.3761054158774855,1.375,1.369711052546814,1.3758490195138784,1.346135172480159,1.3930112677200983
Marche,2020-09-26,1.3980997038458118,1.3997354097121204,1.4149999999999998,1.4164438213102526,1.4215653202875498,1.369872406714747,1.4194435096007791
Marche,2020-09-27,1.4178985644123991,1.4144546507058613,1.4349999999999998,1.4299833192093865,1.4363562355664203,1.3801223813586734,1.4363562355664203
Marche,2020-09-28,1.433268267501165,1.428746621595844,1.4149999999999998,1.4259255581889003,1.4301242210417642,1.4102273715629066,1.452224933591105
Marche,2020-09-29,1.4510029449477322,1.451699016637932,1.4349999999999998,1.4516105640964994,1.458932387863294,1.4284245406514522,1.4787088986721362
Marche,2020-09-30,1.4640467059855176,1.4663078064378927,1.4749999999999999,1.4695628841071295,1.475407348896222,1.4394937768107832,1.4934814198220168
Marche,2020-10-01,1.4765366282219854,1.4704948156270696,1.4549999999999998,1.4634507363389595,1.4707094385773982,1.4452263297288086,1.510581005068846
Marche,2020-10-02,1.4808788567256181,1.4805707443661118,1.505,1.4668088134954154,1.4752542024319206,1.4544689914245397,1.509560533387331
Marche,2020-10-03,1.4838242893467706,1.4843089435840269,1.4849999999999999,1.484665161719206,1.4903016648556924,1.460031811364678,1.510801812986729
Marche,2020-10-04,1.4866105290376,1.4898981112300682,1.4949999999999999,1.4854960397209451,1.4919806106933746,1.4718773389780964,1.5280783590709404
Marche,2020-10-05,1.4859508320819563,1.4848862065303492,1.4849999999999999,1.4644041757609294,1.4727275638542197,1.4389206233061878,1.4957057619960037
Marche,2020-10-06,1.4818113350475317,1.4807246224829937,1.4449999999999998,1.4563574444541523,1.463197979912827,1.4432684229569368,1.503838521221578
Marche,2020-10-07,1.4759097053325927,1.4751414863785484,1.4849999999999999,1.4564649214163143,1.4626577060345523,1.4450709926102827,1.4951707878003182
Marche,2020-10-08,1.4657999308168719,1.4641916386035827,1.4649999999999999,1.4601955460386407,1.467552159190467,1.4177941804394574,1.4775753349351468
Marche,2020-10-09,1.4541238508995815,1.452259172979407,1.4549999999999998,1.4515872708646538,1.4590009873081429,1.413983428908019,1.4727484530570298
Marche,2020-10-10,1.4364328735388399,1.437651481360473,1.4149999999999998,1.413948064732692,1.4210353047400606,1.4111792141202142,1.4639922432504722
Marche,2020-10-11,1.4185678538306707,1.4233537182787765,1.4249999999999998,1.428952619785949,1.4334258365162678,1.394018289050868,1.4462749055791697
Marche,2020-10-12,1.3966448922768022,1.3975937713910431,1.4149999999999998,1.3749223203809673,1.3807471811750747,1.3706551478898157,1.4212893845641714
Marche,2020-10-13,1.372427176893721,1.3735902566395568,1.385,1.3824829592091448,1.3902841490746447,1.350492390426562,1.4039548872936887
Marche,2020-10-14,1.3450075042249896,1.345035847146189,1.345,1.3563553461080986,1.3649230756165898,1.315766187047557,1.3669102460517324
Marche,2020-10-15,1.3156406459623493,1.3177243234943437,1.325,1.3360408296840183,1.3434437696968846,1.290227833634262,1.345164199645787
Marche,2020-10-16,1.2881286201274333,1.2892997419515526,1.305,1.2994510215149342,1.305690815863275,1.2576346189108691,1.308043963548919
Marche,2020-10-17,1.257213852308074,1.25957665375672,1.255,1.289528842906389,1.2968377036783472,1.2470475047220286,1.2968377036783472
Marche,2020-10-18,1.2257172614184313,1.225447155338159,1.2449999999999999,1.2386776188198645,1.2442138820262572,1.212810046990613,1.252298295593435
Marche,2020-10-19,1.196611958869262,1.1968636470953251,1.1749999999999998,1.1766778110745377,1.1816441199715149,1.1746624546656839,1.2173020090810167
Marche,2020-10-20,1.1698821702066695,1.167569160448599,1.145,1.1441064011120559,1.1498697376016869,1.1356067514471815,1.1786071707357586
Marche,2020-10-21,1.1443872822870864,1.1443989285925396,1.145,1.1472286200578201,1.1536244305197292,1.1198899859213296,1.1641632911203827
Marche,2020-10-22,1.1179080895624078,1.1161072864523014,1.105,1.1054526757380418,1.1102098197649235,1.0913153145445356,1.1335586797809594
Marche,2020-10-23,1.0924221615085277,1.0925698240082145,1.085,1.100181213256569,1.1066478887485867,1.0766279950582696,1.121419834984113
Marche,2020-10-24,1.0687858253232596,1.0668075035915932,1.045,1.0462789941863369,1.0525055805191346,1.0387089736648267,1.0836860757969073
Marche,2020-10-25,1.0447569894131787,1.0413548578872196,1.035,1.0323003745187636,1.0371929401093227,1.0116172192990436,1.0496848845788471
Marche,2020-10-26,1.0262273898347407,1.0250955622046594,1.005,1.0318685225870559,1.0380112236540011,1.0037457623234158,1.042104913730237
Marche,2020-10-27,1.0092794629041575,1.0088849936852902,1.015,0.9850421236798385,0.9892848307441616,0.9850421236798385,1.0213768533944925
Marche,2020-10-28,0.991348288141273,0.9880368516881919,0.985,0.978842066478528,0.9834974129288545,0.975402618407596,1.0106622769824491
Marche,2020-10-29,0.9776605896656444,0.9754520976020354,0.9550000000000001,0.9526788070357277,0.9581854390108583,0.9535517835016539,0.9908891116054099
Marche,2020-10-30,0.9635523225240468,0.9601758593746572,0.9550000000000001,0.9493633370133279,0.9536722450324435,0.9437347372674949,0.98013545792901
Marche,2020-10-31,0.9472135612694289,0.9438858859290378,0.935,0.9367668211664584,0.9416049904105575,0.9265763284007723,0.9595927284177499
Marche,2020-11-01,0.936929145377192,0.9366504137724216,0.925,0.931231686512696,0.937069184028419,0.9203444116595938,0.9569262612169929
Marche,2020-11-02,0.9275308259318715,0.9291478106925761,0.9550000000000001,0.9278225490246352,0.9328448320694621,0.9233053252197712,0.9599282803260454
Marche,2020-11-03,0.9190770311535021,0.9221309902899393,0.895,0.8923675888980541,0.8968351391613102,0.8923675888980541,0.9307923876764929
Marche,2020-11-04,0.9106010612272892,0.9111363974515694,0.885,0.9323935019275356,0.9371779714451413,0.8815356066042762,0.9219981187424722
Marche,2020-11-05,0.9038437552013371,0.9068922089669338,0.915,0.91333116239492,0.9156804217972985,0.8809251829237963,0.9156804217972985
Marche,2020-11-06,0.8995486929157293,0.8997881026512493,0.905,0.891124222888879,0.8962977229365982,0.8792961447244181,0.9142198939186431
Marche,2020-11-07,0.8921270269064902,0.8929991353956848,0.905,0.8909885976395058,0.8962488887167457,0.8760431323202015,0.9099305499187769
Marche,2020-11-08,0.8892933930763945,0.8894128594951536,0.885,0.8792751335675418,0.8833207869093915,0.8722489920807378,0.9038699822584377
Marche,2020-11-09,0.8874050908192,0.8874636947450305,0.905,0.901540096833818,0.9061525307106959,0.8756585488775142,0.912457053611648
Marche,2020-11-10,0.8839424588962221,0.8856166120977077,0.895,0.8895515123651709,0.8936294287027744,0.873206912414986,0.9029340267730183
Marche,2020-11-11,0.8808207843829433,0.8800808393980917,0.865,0.8633698135861492,0.8672117755916355,0.8584231720228738,0.8906548297116803
Marche,2020-11-12,0.8769330156902373,0.8769613315261378,0.855,0.8739811729062945,0.8785533724035399,0.8489981486749097,0.8843254996042553
Marche,2020-11-13,0.874100523175116,0.874161653327971,0.885,0.8667190217629694,0.8715947602708485,0.8616366234735657,0.8982123986780001
Marche,2020-11-14,0.8719281812258506,0.8733741925266383,0.885,0.8736213526402461,0.8776917774827735,0.8571643708057552,0.8894741914777254
Marche,2020-11-15,0.8707695610736338,0.8686224028288857,0.865,0.8668817529310977,0.8701149262054316,0.8436501359596285,0.8739164218936711
Marche,2020-11-16,0.87208250308747,0.8721486927452418,0.875,0.8721415383306518,0.8759526791544079,0.8500565364466286,0.8782146260051427
Marche,2020-11-17,0.8719254028879421,0.8713125322714639,0.855,0.8696004550812803,0.8737398349912342,0.8504754457167706,0.880026583476496
Marche,2020-11-18,0.8735701070590123,0.8713585030244948,0.875,0.8679049922620572,0.8714235426958638,0.8563186980520717,0.8852419245966007
Marche,2020-11-19,0.8753240070387037,0.8771961176219952,0.875,0.8818292730624917,0.8860023131757466,0.8646668374310961,0.8938803811390352
Marche,2020-11-20,0.8775059090280388,0.8777351829439513,0.875,0.8779538303683174,0.8804189101456573,0.8558855852106527,0.8862706222869395
Marche,2020-11-21,0.8806175961224221,0.881662707646489,0.885,0.8803553982731716,0.8835648704143856,0.8772487740726853,0.9068974111575747
Marche,2020-11-22,0.8840537150143504,0.8827892796095258,0.885,0.8892349027263915,0.8934606168186516,0.8608243869447919,0.8934606168186516
Marche,2020-11-23,0.8911760539157353,0.8903938837505126,0.885,0.8805992455574785,0.8840156664295921,0.8770194642759143,0.905258158535353
Marche,2020-11-24,0.8997559796184487,0.8993069395110475,0.905,0.9062706428666043,0.9095286255473753,0.8797905776081314,0.9122344752056909
Marche,2020-11-25,0.9085952900256873,0.9078097120026116,0.905,0.8977209662239765,0.9026171018415723,0.8977209662239765,0.9320989679905604
Marche,2020-11-26,0.9173345989186644,0.9209740118153196,0.925,0.9276414531707896,0.9298944812038058,0.9032462563578012,0.9346955202392191
Marche,2020-11-27,0.9253874885213789,0.9288696341075819,0.935,0.9290301404517937,0.9341176785342002,0.9136819015341913,0.9486612219691393
Marche,2020-11-28,0.9365445824224948,0.9376508019442731,0.9450000000000001,0.9429506576880431,0.9478737990267174,0.9215217184445226,0.9600588797778002
Marche,2020-11-29,0.9460907077085106,0.944317231983755,0.9450000000000001,0.9399985687696446,0.9445756568351815,0.9238962482152149,0.9619683968666151
Marche,2020-11-30,0.9552469257833064,0.9507805576521822,0.9550000000000001,0.9481879834460003,0.9516848428910472,0.9335839098664237,0.9674056099268724
Marche,2020-12-01,0.9660634955262931,0.9651372170650296,0.965,0.9614487731744836,0.9656259722579068,0.9435950977541216,0.9782009578686304
Marche,2020-12-02,0.976465546391727,0.977564275409456,0.975,0.9758786755302833,0.9783486766982703,0.9566583865448336,0.9932586950792288
Marche,2020-12-03,0.9870635725331269,0.9829093442760239,0.975,0.9780860865174484,0.9826390174062386,0.9645603879999944,0.9987086994188935
Marche,2020-12-04,0.9957167699757006,0.9970988368334681,0.995,0.9978294466892381,1.00058941218401,0.9785715811189823,1.0124113471583247
Marche,2020-12-05,1.0041402606171068,1.0034204868332388,1.005,1.00165544429233,1.005544234731677,0.9815379245222825,1.0134278854494343
Marche,2020-12-06,1.0132996533297092,1.0118133352865875,1.015,1.0100943282223556,1.0127566418745706,0.9868736986214548,1.021119205002707
Marche,2020-12-07,1.021749797580846,1.0226171918670077,1.025,1.0218087536178344,1.0259608872473729,1.003088394525271,1.0351245095712285
Marche,2020-12-08,1.0275396108417243,1.0290605881434256,1.035,1.033212830795048,1.0370680014468623,1.0077645627362684,1.0393630266797629
Marche,2020-12-09,1.0326804516352175,1.0350405548665662,1.045,1.040965692124986,1.04505695709682,1.010238940928702,1.0459913928188749
Marche,2020-12-10,1.0378070183497314,1.038850903692915,1.035,1.0406718016776624,1.045320556346629,1.0198467544589778,1.05330358044523
Marche,2020-12-11,1.0401753446298003,1.0373160820206129,1.035,1.0275268728900775,1.0313735558726989,1.0218365647727645,1.0541008188278582
Marche,2020-12-12,1.0414571790601743,1.0422148915880403,1.035,1.0278277544090428,1.0326911020701577,1.0251364938513337,1.0577980415199388
Marche,2020-12-13,1.039896910677716,1.0406746815779266,1.065,1.0604749427096087,1.065287853162178,1.031682360084016,1.0676906522602567
Marche,2020-12-14,1.0361829957070618,1.0370937130400113,1.055,1.054206541704787,1.0583607663033947,1.0255638945458154,1.0618027877948846
Marche,2020-12-15,1.0292756331327957,1.0319618118476162,1.035,1.0331971737998709,1.0381159264230457,1.01942654928521,1.0546410456968403
Marche,2020-12-16,1.022094916413281,1.0233337669877003,1.035,1.0392938593094934,1.044317798812655,1.008091513255584,1.0478391521383796
Marche,2020-12-17,1.0114842438694838,1.014586239996556,1.025,1.0167767635533793,1.02135429256731,0.9859663041005764,1.0258137146607011
Marche,2020-12-18,1.0014568693688555,1.0006860486050089,1.015,1.0116830435506334,1.0157111275832036,0.978883406490996,1.0157111275832036
Marche,2020-12-19,0.9921438793106477,0.9919455737712066,0.975,0.9982203050779925,1.003620144922381,0.9643264810163238,1.002628071107152
Marche,2020-12-20,0.9796979798681855,0.9777755603814129,0.965,0.9890888034060683,0.9942198716642341,0.9651726335026127,1.0040686355641757
Marche,2020-12-21,0.9668394048035452,0.964772790999175,0.9450000000000001,0.9474344529414286,0.9527376868463695,0.937995714197621,0.975842407809734
Marche,2020-12-22,0.9540898086662306,0.9560502865859406,0.965,0.9683625832910624,0.9728209687625491,0.9375983533783434,0.9728209687625491
Marche,2020-12-23,0.9425351672216187,0.9420184065479573,0.935,0.9383463904530125,0.9423514397518887,0.927427032296858,0.9618432104734205
Marche,2020-12-24,0.929738654621472,0.9285842562057893,0.915,0.9090098887508118,0.9144444043590461,0.9083077460702174,0.9452970437253901
Marche,2020-12-25,0.9182418872561353,0.9192418001357192,0.905,0.9295479308081345,0.9352154202026997,0.898504889400286,0.9352154202026997
Marche,2020-12-26,0.9069098206182442,0.9071764825594627,0.905,0.9041583220952418,0.9100678968566327,0.8884433428449274,0.9271372759664973
Marche,2020-12-27,0.8974330700260587,0.8951819276620735,0.885,0.8795673233886668,0.8829046159835193,0.8785703219300347,0.9202881976680017
Marche,2020-12-28,0.8885753671394868,0.8895322327396672,0.905,0.8930882918620892,0.897994796589772,0.8756154144806277,0.9115196611955207
Marche,2020-12-29,0.8814750275982312,0.883147549538949,0.885,0.8839717507456839,0.8885779816418874,0.8749507454668697,0.9096392426171377
Marche,2020-12-30,0.8723241381905616,0.8714924043135216,0.885,0.8853095040168235,0.888796005402127,0.8600649676003209,0.8944828027354592
Marche,2020-12-31,0.8665280939903006,0.8654706164252091,0.845,0.8453651837757523,0.8498031399895469,0.8407902764098081,0.8725285562289404
Marche,2021-01-01,0.8630858591500057,0.8589734757844456,0.855,0.8494254144273823,0.8539688913655348,0.8392543644384628,0.8713791651397007
Marche,2021-01-02,0.860274297629864,0.8583799189280522,0.855,0.8511448334069832,0.856625023480191,0.846074248527017,0.8794316081133512
Marche,2021-01-03,0.8593337623698254,0.8577446483347615,0.855,0.8729329656919669,0.8772284502803105,0.8426321219997699,0.8772284502803105
Marche,2021-01-04,0.8607252950943884,0.8608281006063914,0.865,0.8591423591902034,0.8637195657042555,0.8485206238951871,0.8818910328441782
Marche,2021-01-05,0.8605963251839119,0.8614733881953527,0.865,0.8602007995524735,0.8647399197854146,0.8321403034834373,0.8713677920596168
Marche,2021-01-06,0.8615030248022727,0.8584000579991363,0.855,0.8500354961898974,0.8541818129836398,0.8473381381023429,0.8814405240646321
Marche,2021-01-07,0.8633003807238775,0.8617598532639771,0.865,0.8576979977207011,0.8618572552688586,0.8406566500108872,0.8793583215744695
Marche,2021-01-08,0.8667671376133969,0.8643516278799259,0.865,0.8590373069991784,0.8625337504152275,0.855190967122192,0.89957360389024
Marche,2021-01-09,0.8683130195163457,0.8655956502400293,0.865,0.8578076011282469,0.863391080854605,0.8457940498293226,0.8924495667164493
Marche,2021-01-10,0.871961272352197,0.8706312529624891,0.865,0.8439686482946209,0.8531349195836857,0.8305547328487553,0.8831807850111644
Marche,2021-01-11,0.8725627846022466,0.8719194680236345,0.875,0.8697330466262505,0.8764473332478621,0.8346115210465331,0.8924114640443661
Marche,2021-01-12,0.8747736397896458,0.8712479999172196,0.845,0.8493811087986127,0.8568130558375422,0.8171120182569165,0.8845517748424293
Marche,2021-01-13,0.8756349163957489,0.8760668170616839,0.925,0.9206602330207015,0.9284375520725772,0.8281065237286522,0.8976963642552975
Marche,2021-01-14,0.87587639151601,0.8755141580560858,0.845,0.8387130049462599,0.8482630269237031,0.8333850556573341,0.9056320477616091
Marche,2021-01-15,0.8773209160374851,0.8756473294575107,0.855,0.8566915912761697,0.8638896055313035,0.8566915912761697,0.9282707478894869
Marche,2021-01-16,0.8773119814286425,0.8783988946435619,0.885,0.8799532117150006,0.8905912899008336,0.8145677547650871,0.8919787556286471
Marche,2021-01-17,0.8769978181829841,0.8774523829070552,0.8350000000000001,0.8245927866467344,0.8348740269466037,0.824391174285469,0.9004132792168426
Marche,2021-01-18,0.8747129067468922,0.8773123739601618,0.875,0.8736882201460124,0.8826952293566328,0.811367447996429,0.8948523515130361
Marche,2021-01-19,0.8757866333579136,0.8781393036620435,0.905,0.9005318146493898,0.9073035705679517,0.8312301729787194,0.9131562821534109
Marche,2021-01-20,0.8763189654038812,0.8795690132818794,0.915,0.912236564590171,0.9217484171631617,0.8454156790606806,0.9287119202976549
Marche,2021-01-21,0.8737319752377086,0.8715468490255213,0.905,0.8940875004520896,0.9048580997211223,0.8178766075168545,0.9051137958090334
Marche,2021-01-22,0.8729338213006448,0.8730487698689703,0.895,0.8138592912399738,0.8244534547845953,0.8112462211848808,0.8978603128608533
Marche,2021-01-23,0.8726366024681418,0.8704909723808888,0.895,0.8885279693630451,0.8993762233139891,0.8196129650158751,0.9024068913981942
Marche,2021-01-24,0.8712042923989652,0.868967841180293,0.865,0.8732733786083413,0.8826760800715527,0.8098511437609935,0.8970060993833127
Marche,2021-01-25,0.871837473509169,0.8716432081483588,0.885,0.8721146078207762,0.8820539233028458,0.7994727312324932,0.8917175681798917
Marche,2021-01-26,0.870219362748483,0.8618110030236358,0.865,0.8574080136777356,0.8682463014811851,0.811013435830383,0.905300027048802
Marche,2021-01-27,0.8685778933417784,0.864390925385195,0.8150000000000001,0.8707622203355998,0.8851112973673181,0.8136307045141749,0.9060167621126284
Marche,2021-01-28,0.8694401154536231,0.8655725959365874,0.845,0.831874747712175,0.84516865186031,0.7898796909676733,0.8860484511431508
Lazio,2020-02-14,2.3081381694583007,2.301524343724565,2.405,2.273751420961313,2.3016470002474745,2.175434874011887,2.368553653595466
Lazio,2020-02-15,2.306955720129998,2.29902618361392,2.305,2.3052537030655387,2.328248840727186,2.214469580195617,2.3926983381449105
Lazio,2020-02-16,2.303541272547948,2.2968987388199915,2.225,2.235846299471648,2.259185102313181,2.235846299471648,2.4058658165279447
Lazio,2020-02-17,2.297772921605779,2.307269263794042,2.315,2.253204119727677,2.2729986944140554,2.2219937531176797,2.382414331718511
Lazio,2020-02-18,2.2959954194113843,2.2956667333120384,2.295,2.2871229977343575,2.3023656405788735,2.245325052839018,2.3982030272299735
Lazio,2020-02-19,2.2941750112543637,2.3056330610928333,2.305,2.30165282895856,2.3192787911780295,2.2350696731161017,2.383044258330891
Lazio,2020-02-20,2.287028710224745,2.287852841574683,2.305,2.2868152737858587,2.3086369131242006,2.192322627408665,2.340709159915453
Lazio,2020-02-21,2.287860444677614,2.283095047451294,2.285,2.2722764804744875,2.287275373607925,2.246324510675352,2.3793174027254747
Lazio,2020-02-22,2.2810712451498456,2.2781861004410833,2.305,2.2421979204473805,2.2589904730098755,2.204895150394646,2.346082276048975
Lazio,2020-02-23,2.2692233979918717,2.2654863333357573,2.265,2.244168886262084,2.2642092922042636,2.1825112277284946,2.3130475128191827
Lazio,2020-02-24,2.256136539256273,2.261760299253853,2.195,2.187809846834623,2.2036188244606243,2.1810221031514514,2.3016387401210046
Lazio,2020-02-25,2.235353502527531,2.234257602289261,2.155,2.2192982428605177,2.235699420711525,2.20558129076211,2.3102498616925757
Lazio,2020-02-26,2.2009376653323316,2.2066142186205964,2.225,2.216159811211151,2.229628677448728,2.1725679449835456,2.275684768145976
Lazio,2020-02-27,2.1627994602131064,2.1627308312136915,2.205,2.2037446845582696,2.20981426286599,2.116415924284105,2.207564247890119
Lazio,2020-02-28,2.1258253268149305,2.127912612390429,2.1149999999999998,2.1467413066930687,2.157572827243395,2.0776165437542438,2.1640663621213507
Lazio,2020-02-29,2.075581045738659,2.071949827136313,2.025,2.0312731748839172,2.042903015185198,2.016253533288014,2.094046353194451
Lazio,2020-03-01,2.018812362074624,2.0155090608834105,1.9949999999999999,2.006591168317583,2.016890326791915,1.9626957682705348,2.039299870472754
Lazio,2020-03-02,1.9541586510855984,1.9479521848544492,1.9449999999999998,1.939541982918019,1.948121955048113,1.9039603458225791,1.9805441511753268
Lazio,2020-03-03,1.8851808709449775,1.8861142299854814,1.865,1.902494965599129,1.9127171966195684,1.8644163116180879,1.9346983324092055
Lazio,2020-03-04,1.807140865131565,1.8044407228732173,1.765,1.76075391566678,1.76905593484591,1.7656355189639525,1.8325270632773445
Lazio,2020-03-05,1.7293356144965248,1.7306724930639539,1.755,1.6948562613688831,1.7030874106328615,1.6959115960249378,1.7570295709158072
Lazio,2020-03-06,1.6546954720358351,1.652542760689112,1.645,1.6410231526804233,1.6482629195597602,1.6288546460527278,1.6872402257495374
Lazio,2020-03-07,1.5745393760713937,1.5763719002708987,1.575,1.577115222523656,1.5838611402557463,1.54476342550068,1.595141317316414
Lazio,2020-03-08,1.499090210277412,1.4988508663436884,1.4749999999999999,1.4722266433061728,1.4792217562453807,1.468902544844511,1.523072126587201
Lazio,2020-03-09,1.4248610314122727,1.4215389285654463,1.405,1.4034790979426057,1.4091048482075244,1.3970584365027792,1.4502691574521986
Lazio,2020-03-10,1.3525678745722347,1.353795662806091,1.355,1.3497508951690464,1.3568453153611593,1.3329067527086311,1.3859377181230563
Lazio,2020-03-11,1.2843284512195465,1.2815803992828552,1.275,1.277795256214799,1.2828221716572794,1.2584015122422147,1.3007752422675327
Lazio,2020-03-12,1.22048054383965,1.218330803285978,1.2149999999999999,1.2109335603433762,1.2150920655135147,1.1896975162634718,1.2291084318691772
Lazio,2020-03-13,1.1640839093813613,1.1606557870421987,1.155,1.1593644033345925,1.162348886082685,1.1307246892661649,1.1665000116933504
Lazio,2020-03-14,1.1118462352446707,1.1094478340525091,1.125,1.1052843300317239,1.1108289007458116,1.0937540903516496,1.1375277231977474
Lazio,2020-03-15,1.068280064689131,1.0666613869916413,1.055,1.047540908385882,1.053232076986805,1.0462925969920054,1.0835182772127896
Lazio,2020-03-16,1.0251572572126604,1.026742137381427,1.045,1.0446772387551848,1.049359067490939,1.013458145854641,1.049359067490939
Lazio,2020-03-17,0.9854674848465149,0.9863807877785089,0.995,0.990325741917421,0.9933784472527973,0.9689092403737919,0.997744959590148
Lazio,2020-03-18,0.953289375182506,0.9518761485792209,0.9450000000000001,0.9437269733318309,0.9468716381371818,0.9308457191387249,0.9622979170775263
Lazio,2020-03-19,0.9244023900629389,0.9240553757417626,0.915,0.9079797115454061,0.9121594973227655,0.9105857966369792,0.9439791379983543
Lazio,2020-03-20,0.9001141291258304,0.9015789988305001,0.905,0.8957748060587317,0.8997175620004003,0.8913288113138321,0.9198010619321662
Lazio,2020-03-21,0.8780372185159208,0.8797762809138483,0.875,0.8749640488720352,0.8787862682764833,0.8734878060115037,0.9051034340196806
Lazio,2020-03-22,0.8625306728045816,0.8631004807458128,0.855,0.8556498474914792,0.8592882029981649,0.8560380291742882,0.8891443220388099
Lazio,2020-03-23,0.846288512422034,0.8454301672000042,0.8350000000000001,0.8306103802078955,0.8346684059994482,0.8290451952710586,0.8609117186814663
Lazio,2020-03-24,0.8324642245315524,0.8344355730952596,0.8350000000000001,0.8437913807337036,0.8478586032174185,0.8211684880000776,0.8508084681867464
Lazio,2020-03-25,0.8221757751173939,0.8248916247006419,0.8350000000000001,0.8303036965477564,0.834239588426199,0.8182239504450679,0.8465064775094714
Lazio,2020-03-26,0.8135035231820933,0.8132308219281208,0.8150000000000001,0.8097617098757008,0.8138241450820738,0.8039184870226097,0.8344585587231382
Lazio,2020-03-27,0.8060951685163372,0.803092653050608,0.795,0.7985098782009294,0.801589511597728,0.781203545037578,0.8072715528180741
Lazio,2020-03-28,0.7997562471571559,0.8005514840306689,0.805,0.7913436259269031,0.7951949306534365,0.7879314545839562,0.8155197025373335
Lazio,2020-03-29,0.7955379438493687,0.795684677414783,0.795,0.7946605156091583,0.7968899590809264,0.7838243524388596,0.8131563633372917
Lazio,2020-03-30,0.7905393630355974,0.7901498173145147,0.785,0.7891059550696181,0.7930299301014501,0.7792632763716356,0.8081750129864249
Lazio,2020-03-31,0.7860550729729923,0.7865551779617442,0.795,0.7830710636042636,0.7866391404186759,0.7703386465554061,0.7968251076878743
Lazio,2020-04-01,0.7836176760132281,0.7838201191237053,0.785,0.7909943761618355,0.7944444194475319,0.7707443447817405,0.7944800835155099
Lazio,2020-04-02,0.7821405455716863,0.7831929000138822,0.785,0.7814963678211162,0.784415003281205,0.7683679444004256,0.7961120893620494
Lazio,2020-04-03,0.7807340329104528,0.7793286886904622,0.775,0.7685154509568475,0.771638921538078,0.7685154509568475,0.7946039076971187
Lazio,2020-04-04,0.7804348541519391,0.7805818667092004,0.765,0.7633392754489667,0.7668139832558774,0.7589952373438654,0.7890038138206785
Lazio,2020-04-05,0.7812157763121185,0.7824299076117183,0.785,0.7679024686296861,0.7707973119324505,0.7669633724105267,0.7926833989677101
Lazio,2020-04-06,0.7824088180192436,0.7832220405067669,0.785,0.7775800463285455,0.7804958828129075,0.7775800463285455,0.8040460912606822
Lazio,2020-04-07,0.7814640741947786,0.7824126950357446,0.775,0.7673928838809214,0.7711812984625811,0.7698105153705856,0.8001257613224336
Lazio,2020-04-08,0.7828946975237212,0.784596211317284,0.785,0.7798295430209171,0.7830856795601451,0.779957464962364,0.8058917059481205
Lazio,2020-04-09,0.7849245603931431,0.784552862977896,0.795,0.7955383996216276,0.7989572326479178,0.7716397093785868,0.800948117316443
Lazio,2020-04-10,0.787188436089445,0.7880847772182515,0.795,0.7967053049469197,0.8011069682954203,0.7709593608932166,0.7997228349638235
Lazio,2020-04-11,0.7877530856312166,0.7869357090511551,0.775,0.7751224280778807,0.7790507778453613,0.7777794537801099,0.8061356551406357
Lazio,2020-04-12,0.7881743014192787,0.7894276572035566,0.795,0.7955092313931471,0.7999427347177204,0.7757284022991187,0.804355878329087
Lazio,2020-04-13,0.7883486644592659,0.7882412365547449,0.795,0.7926996704648914,0.7974134847755205,0.7710403398667662,0.801243750332457
Lazio,2020-04-14,0.7909357538894519,0.791970292193557,0.785,0.7927236086817993,0.7973460871707225,0.7777849479436952,0.8089410635754208
